STANDARD_CACHE_SIZE,LOWER_CACHE_SIZE,HIGHER_CACHE_SIZE,STANDARD_PAGE_SIZE,LOWER_PAGE_SIZE,HIGHER_PAGE_SIZE,HIGHEST_PAGE_SIZE,SECURE_DELETE_TRUE,SECURE_DELETE_FALSE,SECURE_DELETE_FAST,TEMP_STORE_DEFAULT,TEMP_STORE_FILE,TEMP_STORE_MEMORY,SHARED_CACHE_TRUE,SHARED_CACHE_FALSE,READ_UNCOMMITED_TRUE,READ_UNCOMMITED_FALSE,FULLSYNC_TRUE,FULLSYNC_FALSE,TRANSACTION_MODE_DEFERRED,TRANSACTION_MODE_IMMEDIATE,TRANSACTION_MODE_EXCLUSIVE,$<TPS
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,38.93999999999997
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,17.72999999999996
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,28.399999999999977
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,28.769999999999982
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,33.37999999999997
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,36.859999999999985
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,36.47999999999996
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,23.649999999999977
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,35.50999999999996
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,34.039999999999964
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,33.46999999999997
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,43.089999999999975
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,33.62999999999997
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,32.309999999999974
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,33.069999999999965
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,36.319999999999965
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,37.289999999999964
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,32.109999999999985
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,46.97999999999996
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,31.659999999999968
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,34.639999999999986
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,35.64999999999998
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,27.769999999999982
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,36.069999999999965
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,41.859999999999985
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,39.039999999999964
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,32.64999999999998
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,28.079999999999984
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,31.539999999999964
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,43.04999999999998
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,41.14999999999998
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,34.16999999999996
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,42.01999999999998
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,26.97999999999996
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,33.90999999999997
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,40.619999999999976
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,29.879999999999967
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,24.889999999999986
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,38.41999999999996
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,38.69999999999996
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,37.73999999999998
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,32.569999999999965
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,35.579999999999984
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,35.04999999999998
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,33.579999999999984
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,34.49999999999997
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,29.109999999999985
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,41.12999999999997
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,39.23999999999998
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,32.70999999999998
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,27.25999999999999
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,31.049999999999983
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,32.859999999999985
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,39.829999999999984
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,36.49999999999997
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,25.869999999999948
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,31.71999999999997
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,35.25999999999996
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,32.40999999999997
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,43.309999999999974
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,24.71999999999997
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,28.72999999999996
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,36.39999999999998
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,39.44999999999996
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,44.089999999999975
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,39.20999999999998
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,37.94999999999996
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,26.349999999999966
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,40.72999999999996
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,36.23999999999998
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,26.089999999999975
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,32.87999999999997
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,30.119999999999976
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,35.609999999999985
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,38.309999999999974
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,32.639999999999986
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,34.91999999999996
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,39.27999999999997
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,31.299999999999983
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,32.96999999999997
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,36.17999999999998
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,34.47999999999996
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,41.49999999999997
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,37.23999999999998
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,32.829999999999984
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,35.29999999999998
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,28.289999999999964
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,43.72999999999996
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,39.43999999999997
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,37.64999999999998
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,36.93999999999997
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,40.65999999999997
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,19.339999999999975
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,44.23999999999998
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,47.26999999999998
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,45.18999999999997
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,39.52999999999997
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,37.359999999999985
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,33.75999999999996
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,26.059999999999945
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,39.099999999999966
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,44.849999999999966
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,44.94999999999996
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,41.02999999999997
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,48.42999999999998
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,39.54999999999998
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,35.96999999999997
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,33.289999999999964
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,44.039999999999964
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,37.99999999999997
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,39.139999999999986
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,36.39999999999998
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,31.819999999999965
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,30.649999999999977
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,44.70999999999998
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,41.869999999999976
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,37.18999999999997
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,38.069999999999965
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,34.849999999999966
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,40.46999999999997
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,51.49999999999997
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,36.569999999999965
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,54.309999999999974
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,31.92999999999998
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,37.89999999999998
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,50.319999999999965
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,40.04999999999998
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,39.45999999999998
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,31.509999999999962
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,29.339999999999975
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,28.70999999999998
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,37.089999999999975
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,26.049999999999955
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,40.539999999999964
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,34.19999999999996
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,34.119999999999976
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,33.17999999999998
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,39.70999999999998
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,33.079999999999984
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,29.94999999999996
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,37.389999999999986
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,35.72999999999996
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,33.40999999999997
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,31.079999999999984
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,36.41999999999996
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,36.829999999999984
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,39.25999999999996
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,35.589999999999975
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,32.20999999999998
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,41.65999999999997
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,32.359999999999985
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,39.21999999999997
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,40.48999999999998
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,42.619999999999976
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,35.87999999999997
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,40.589999999999975
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,43.46999999999997
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,41.579999999999984
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,44.18999999999997
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,48.609999999999985
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,41.19999999999996
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,45.96999999999997
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,39.94999999999996
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,42.77999999999997
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,36.96999999999997
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,43.46999999999997
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,54.079999999999984
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,51.599999999999966
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,42.29999999999998
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,38.73999999999998
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,42.94999999999996
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,47.849999999999966
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,55.39999999999998
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,48.50999999999996
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,48.01999999999998
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,41.21999999999997
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,52.67999999999998
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,38.64999999999998
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,45.29999999999998
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,41.47999999999996
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,42.62999999999997
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,44.54999999999998
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,51.18999999999997
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,47.73999999999998
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,44.579999999999984
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,44.99999999999997
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,49.73999999999998
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,40.16999999999996
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,38.37999999999997
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,41.72999999999996
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,41.039999999999964
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,39.829999999999984
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,43.66999999999996
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,40.94999999999996
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,37.45999999999998
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,42.349999999999966
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,41.16999999999996
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,49.839999999999975
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,44.19999999999996
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,46.15999999999997
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,46.609999999999985
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,53.51999999999998
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,49.67999999999998
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,38.87999999999997
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,42.54999999999998
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,44.639999999999986
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,38.559999999999974
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,47.079999999999984
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,29.289999999999964
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,51.17999999999998
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,41.309999999999974
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,48.18999999999997
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,39.77999999999997
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,51.25999999999996
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,43.809999999999974
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,45.14999999999998
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,53.589999999999975
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,43.359999999999985
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,62.92999999999998
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,41.44999999999996
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,30.559999999999974
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,40.00999999999996
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,45.99999999999997
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,46.50999999999996
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,46.45999999999998
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,43.569999999999965
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,42.73999999999998
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,42.67999999999998
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,45.54999999999998
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,58.639999999999986
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,50.54999999999998
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,48.26999999999998
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,42.839999999999975
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,44.40999999999997
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,37.18999999999997
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,46.849999999999966
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,41.29999999999998
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,34.01999999999998
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,43.17999999999998
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,53.93999999999997
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,43.01999999999998
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,41.77999999999997
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,47.70999999999998
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,47.73999999999998
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,46.609999999999985
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,49.18999999999997
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,37.65999999999997
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,41.619999999999976
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,44.65999999999997
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,44.90999999999997
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,46.90999999999997
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,38.099999999999966
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,38.71999999999997
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,42.73999999999998
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,47.43999999999997
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,42.97999999999996
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,46.96999999999997
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,43.20999999999998
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,54.66999999999996
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,43.51999999999998
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,54.23999999999998
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,40.93999999999997
